12/11/2022 04:29:45 (train:62) INFO: ./model/cmu_arctic\resume_epoch10
12/11/2022 04:54:33 (train:90) INFO: epoch 13, mini-batch 30: IMLoss=0.2556, DALoss=0.0038
12/11/2022 04:54:44 (train:117) INFO: epoch 13, mini-batch 30: MainLoss=0.2900, DALoss=0.0338
12/11/2022 04:54:47 (train:90) INFO: epoch 13, mini-batch 31: IMLoss=0.2593, DALoss=0.0036
12/11/2022 04:55:01 (train:117) INFO: epoch 13, mini-batch 31: MainLoss=0.2915, DALoss=0.0181
12/11/2022 04:55:04 (train:90) INFO: epoch 13, mini-batch 32: IMLoss=0.2543, DALoss=0.0027
12/11/2022 04:55:17 (train:117) INFO: epoch 13, mini-batch 32: MainLoss=0.2866, DALoss=0.0260
12/11/2022 04:55:20 (train:90) INFO: epoch 13, mini-batch 33: IMLoss=0.2538, DALoss=0.0032
12/11/2022 04:55:33 (train:117) INFO: epoch 13, mini-batch 33: MainLoss=0.2867, DALoss=0.0285
12/11/2022 04:55:36 (train:90) INFO: epoch 13, mini-batch 34: IMLoss=0.2531, DALoss=0.0038
12/11/2022 04:55:48 (train:117) INFO: epoch 13, mini-batch 34: MainLoss=0.2827, DALoss=0.0254
12/11/2022 04:55:50 (train:90) INFO: epoch 13, mini-batch 35: IMLoss=0.2555, DALoss=0.0076
12/11/2022 04:56:01 (train:117) INFO: epoch 13, mini-batch 35: MainLoss=0.2884, DALoss=0.0366
12/11/2022 04:56:03 (train:90) INFO: epoch 13, mini-batch 36: IMLoss=0.2560, DALoss=0.0052
12/11/2022 04:56:16 (train:117) INFO: epoch 13, mini-batch 36: MainLoss=0.2847, DALoss=0.0294
12/11/2022 04:56:18 (train:90) INFO: epoch 13, mini-batch 37: IMLoss=0.2577, DALoss=0.0055
12/11/2022 04:56:29 (train:117) INFO: epoch 13, mini-batch 37: MainLoss=0.2918, DALoss=0.0361
12/11/2022 04:56:31 (train:90) INFO: epoch 14, mini-batch 1: IMLoss=0.2547, DALoss=0.0050
12/11/2022 04:56:43 (train:117) INFO: epoch 14, mini-batch 1: MainLoss=0.2821, DALoss=0.0243
12/11/2022 04:56:46 (train:90) INFO: epoch 14, mini-batch 2: IMLoss=0.2504, DALoss=0.0032
12/11/2022 04:56:58 (train:117) INFO: epoch 14, mini-batch 2: MainLoss=0.2784, DALoss=0.0294
12/11/2022 04:57:00 (train:90) INFO: epoch 14, mini-batch 3: IMLoss=0.2498, DALoss=0.0049
12/11/2022 04:57:12 (train:117) INFO: epoch 14, mini-batch 3: MainLoss=0.2810, DALoss=0.0284
12/11/2022 04:57:15 (train:90) INFO: epoch 14, mini-batch 4: IMLoss=0.2485, DALoss=0.0038
12/11/2022 04:57:27 (train:117) INFO: epoch 14, mini-batch 4: MainLoss=0.2819, DALoss=0.0244
12/11/2022 04:57:30 (train:90) INFO: epoch 14, mini-batch 5: IMLoss=0.2529, DALoss=0.0055
12/11/2022 04:57:42 (train:117) INFO: epoch 14, mini-batch 5: MainLoss=0.2807, DALoss=0.0278
12/11/2022 04:57:44 (train:90) INFO: epoch 14, mini-batch 6: IMLoss=0.2506, DALoss=0.0033
12/11/2022 04:57:56 (train:117) INFO: epoch 14, mini-batch 6: MainLoss=0.2798, DALoss=0.0225
12/11/2022 04:57:58 (train:90) INFO: epoch 14, mini-batch 7: IMLoss=0.2494, DALoss=0.0024
12/11/2022 04:58:10 (train:117) INFO: epoch 14, mini-batch 7: MainLoss=0.2802, DALoss=0.0259
12/11/2022 04:58:13 (train:90) INFO: epoch 14, mini-batch 8: IMLoss=0.2509, DALoss=0.0026
12/11/2022 04:58:25 (train:117) INFO: epoch 14, mini-batch 8: MainLoss=0.2796, DALoss=0.0224
12/11/2022 04:58:28 (train:90) INFO: epoch 14, mini-batch 9: IMLoss=0.2483, DALoss=0.0020
12/11/2022 04:58:41 (train:117) INFO: epoch 14, mini-batch 9: MainLoss=0.2776, DALoss=0.0203
12/11/2022 04:58:43 (train:90) INFO: epoch 14, mini-batch 10: IMLoss=0.2481, DALoss=0.0027
